asv	coef	trait	date	nitrogen	abs_coef	rank	top1p	top100	Functional_Tax_Group
asv_001225	0.000352052175019765	VARI	Aug22	HN	0.000352052175019765	13	1	1	Pseudomonas parafulva
asv_001225	0.000465164044606268	ExG	Aug12	HN	0.000465164044606268	28	1	1	Pseudomonas parafulva
asv_001225	0.000525897627212214	MGR	Aug22	HN	0.000525897627212214	10	1	1	Pseudomonas parafulva
asv_001225	0.000741813558319088	VARI	Aug12	HN	0.000741813558319088	23	1	1	Pseudomonas parafulva
asv_001225	0.00025976872576823	NGR	Aug22	HN	0.00025976872576823	11	1	1	Pseudomonas parafulva
asv_001225	0.00051731289276751	RGB	Aug22	HN	0.00051731289276751	7	1	1	Pseudomonas parafulva
asv_001225	0.00027997382451216	GLI	Aug22	HN	0.00027997382451216	8	1	1	Pseudomonas parafulva
asv_001225	0.000623722222125428	RGB	Aug12	HN	0.000623722222125428	27	1	1	Pseudomonas parafulva
asv_001225	0.0009200277063441	MGR	Aug12	HN	0.0009200277063441	29	1	1	Pseudomonas parafulva
asv_001225	0.000387800626555962	ExG	Aug22	HN	0.000387800626555962	7	1	1	Pseudomonas parafulva
asv_001225	0.00045255269638112	NGR	Aug12	HN	0.00045255269638112	28	1	1	Pseudomonas parafulva
asv_001236	0.00596958737480178	VEG	Sept5	HN	0.00596958737480178	23	1	1	RB41 sp 2
asv_001250	0.000775087342584664	VARI	Aug12	HN	0.000775087342584664	17	1	1	Sphingomonas limnosediminicola
asv_001250	0.000458137594210838	NGR	Aug12	HN	0.000458137594210838	24	1	1	Sphingomonas limnosediminicola
asv_001250	0.000321040863216383	GLI	Aug12	HN	0.000321040863216383	31	1	1	Sphingomonas limnosediminicola
asv_001250	0.000616510508529995	RGB	Aug12	HN	0.000616510508529995	31	1	1	Sphingomonas limnosediminicola
asv_001250	0.000943064362971614	MGR	Aug12	HN	0.000943064362971614	26	1	1	Sphingomonas limnosediminicola
asv_001274	-0.000375079620398706	GLI	Aug12	HN	0.000375079620398706	14	1	1	Streptomyces puniciscabiei-clavuligerus
asv_001274	-0.000540485464134652	ExG	Aug12	HN	0.000540485464134652	14	1	1	Streptomyces puniciscabiei-clavuligerus
asv_001274	-0.000938218157374337	MGR	Aug12	HN	0.000938218157374337	28	1	1	Streptomyces puniciscabiei-clavuligerus
asv_001274	-0.000450557928160546	NGR	Aug12	HN	0.000450557928160546	29	1	1	Streptomyces puniciscabiei-clavuligerus
asv_001274	-0.000715922902140965	RGB	Aug12	HN	0.000715922902140965	14	1	1	Streptomyces puniciscabiei-clavuligerus
asv_001274	-0.000714339974670833	VARI	Aug12	HN	0.000714339974670833	34	1	1	Streptomyces puniciscabiei-clavuligerus
asv_001276	0.000359452887919813	VARI	Aug22	HN	0.000359452887919813	10	1	1	Sphingomonas azotifigens-paucimobilis-leidyi
asv_001276	0.000520794744202993	MGR	Aug22	HN	0.000520794744202993	14	1	1	Sphingomonas azotifigens-paucimobilis-leidyi
asv_001276	0.000257611080208347	NGR	Aug22	HN	0.000257611080208347	13	1	1	Sphingomonas azotifigens-paucimobilis-leidyi
asv_001276	0.000305463508992979	ExG	Aug22	HN	0.000305463508992979	24	1	1	Sphingomonas azotifigens-paucimobilis-leidyi
asv_001276	0.000407429023567705	RGB	Aug22	HN	0.000407429023567705	23	1	1	Sphingomonas azotifigens-paucimobilis-leidyi
asv_001276	0.00022017921926086	GLI	Aug22	HN	0.00022017921926086	26	1	1	Sphingomonas azotifigens-paucimobilis-leidyi
asv_001282	0.0808698312930679	Woebbecke	Aug12	HN	0.0808698312930679	29	1	1	Rhizobium daejeonense
asv_001282	0.0715272455507376	Woebbecke	Aug22	HN	0.0715272455507376	35	1	1	Rhizobium daejeonense
asv_001303	0.000728848823199408	VARI	Aug12	HN	0.000728848823199408	31	1	1	Oryzihumus terrae
asv_001303	0.000910468821406578	MGR	Aug12	HN	0.000910468821406578	31	1	1	Oryzihumus terrae
asv_001303	0.000435506203869266	NGR	Aug12	HN	0.000435506203869266	31	1	1	Oryzihumus terrae
asv_001305	7.47293939857375e-06	NGR	Sept5	HN	7.47293939857375e-06	21	1	1	Pseudomonas parafulva
asv_001305	1.41807875577456e-05	MGR	Sept5	HN	1.41807875577456e-05	21	1	1	Pseudomonas parafulva
asv_001305	9.74137751785397e-05	VARI	Sept5	HN	9.74137751785397e-05	13	1	1	Pseudomonas parafulva
asv_001316	0.010570439465543	VEG	Aug22	HN	0.010570439465543	10	1	1	Candidatus Udaeobacter copiosus
asv_001325	-0.00854577806364062	VEG	Aug22	HN	0.00854577806364062	32	1	1	Bacillus aryabhattai
asv_001371	0.116629364533284	Woebbecke	Aug22	HN	0.116629364533284	1	1	1	Bacillus aryabhattai
asv_001385	-0.000951594675663446	MGR	Aug12	HN	0.000951594675663446	25	1	1	Chryseobacterium indologenes
asv_001385	-0.000481409958262287	ExG	Aug12	HN	0.000481409958262287	25	1	1	Chryseobacterium indologenes
asv_001385	-0.000459815114564375	NGR	Aug12	HN	0.000459815114564375	21	1	1	Chryseobacterium indologenes
asv_001385	-0.000742880785078701	VARI	Aug12	HN	0.000742880785078701	22	1	1	Chryseobacterium indologenes
asv_001385	-0.000335115551676565	GLI	Aug12	HN	0.000335115551676565	25	1	1	Chryseobacterium indologenes
asv_001385	0.0856796485990795	Woebbecke	Aug12	HN	0.0856796485990795	18	1	1	Chryseobacterium indologenes
asv_001385	-0.000638047466906155	RGB	Aug12	HN	0.000638047466906155	24	1	1	Chryseobacterium indologenes
asv_001390	-0.0897629496881146	Woebbecke	Aug12	HN	0.0897629496881146	12	1	1	Aridibacter
asv_001414	0.000301459855222779	ExG	Aug22	HN	0.000301459855222779	28	1	1	Piscinibacter
asv_001414	0.000217271563222987	GLI	Aug22	HN	0.000217271563222987	29	1	1	Piscinibacter
asv_001414	0.000399437296033885	RGB	Aug22	HN	0.000399437296033885	25	1	1	Piscinibacter
asv_001435	-0.00874948671064503	VEG	Aug22	HN	0.00874948671064503	30	1	1	Chitinophaga polysaccharea
asv_001444	0.000817215859603678	RGB	Aug12	HN	0.000817215859603678	5	1	1	Gaiella
asv_001444	0.000599904785418019	NGR	Aug12	HN	0.000599904785418019	4	1	1	Gaiella
asv_001444	0.000918614532770933	VARI	Aug12	HN	0.000918614532770933	5	1	1	Gaiella
asv_001444	0.000302618221773496	ExG	Aug22	HN	0.000302618221773496	26	1	1	Gaiella
asv_001444	0.000219746509047579	GLI	Aug22	HN	0.000219746509047579	28	1	1	Gaiella
asv_001444	0.000233084635939006	NGR	Aug22	HN	0.000233084635939006	21	1	1	Gaiella
asv_001444	-0.0974854384756012	Woebbecke	Aug22	HN	0.0974854384756012	5	1	1	Gaiella
asv_001444	0.00124324137217285	MGR	Aug12	HN	0.00124324137217285	4	1	1	Gaiella
asv_001444	-0.11986232312961	Woebbecke	Aug12	HN	0.11986232312961	2	1	1	Gaiella
asv_001444	0.000639671054208391	ExG	Aug12	HN	0.000639671054208391	4	1	1	Gaiella
asv_001444	0.000434456577785801	GLI	Aug12	HN	0.000434456577785801	4	1	1	Gaiella
asv_001444	0.000301185368941063	VARI	Aug22	HN	0.000301185368941063	34	1	1	Gaiella
asv_001444	0.000386247361038874	RGB	Aug22	HN	0.000386247361038874	33	1	1	Gaiella
asv_001444	0.00047553919035748	MGR	Aug22	HN	0.00047553919035748	20	1	1	Gaiella
asv_001507	0.00662243900048409	VEG	Aug12	HN	0.00662243900048409	30	1	1	Stenotrophomonas maltophilia
asv_001548	-0.000784931421575188	VARI	Aug12	HN	0.000784931421575188	15	1	1	Skermanella
asv_001548	-0.000323356115259448	GLI	Aug12	HN	0.000323356115259448	28	1	1	Skermanella
asv_001548	-0.000622612962317878	RGB	Aug12	HN	0.000622612962317878	30	1	1	Skermanella
asv_001548	-0.000952596471609265	MGR	Aug12	HN	0.000952596471609265	24	1	1	Skermanella
asv_001548	-0.000459042481289072	NGR	Aug12	HN	0.000459042481289072	23	1	1	Skermanella
asv_001549	0.00567106131375301	VEG	Sept5	HN	0.00567106131375301	30	1	1	Sphingomonas crusticola
asv_001564	-0.00904023652148774	VEG	Aug22	HN	0.00904023652148774	23	1	1	Chitinophaga polysaccharea
asv_001607	-0.0797493916931721	Woebbecke	Aug22	HN	0.0797493916931721	17	1	1	Chryseobacterium sp 2
asv_001614	0.000233523891952096	NGR	Aug22	HN	0.000233523891952096	20	1	1	Massilia niabensis
asv_001614	0.0106817446897086	VEG	Aug22	HN	0.0106817446897086	9	1	1	Massilia niabensis
asv_001614	0.000478842196944751	MGR	Aug22	HN	0.000478842196944751	19	1	1	Massilia niabensis
asv_001614	0.000346464138559748	VARI	Aug22	HN	0.000346464138559748	14	1	1	Massilia niabensis
asv_001651	-0.113933843949396	Woebbecke	Aug12	HN	0.113933843949396	5	1	1	Catenulispora acidiphila
asv_001651	0.000986819229691847	MGR	Aug12	HN	0.000986819229691847	17	1	1	Catenulispora acidiphila
asv_001651	0.000700734247119406	VARI	Aug12	HN	0.000700734247119406	36	1	1	Catenulispora acidiphila
asv_001651	0.000531549255433488	ExG	Aug12	HN	0.000531549255433488	16	1	1	Catenulispora acidiphila
asv_001651	0.00066780920806238	RGB	Aug12	HN	0.00066780920806238	17	1	1	Catenulispora acidiphila
asv_001651	0.000357002835327949	GLI	Aug12	HN	0.000357002835327949	17	1	1	Catenulispora acidiphila
asv_001651	0.000469188609541551	NGR	Aug12	HN	0.000469188609541551	18	1	1	Catenulispora acidiphila
asv_001660	0.0821662165359275	Woebbecke	Aug12	HN	0.0821662165359275	26	1	1	Pajaroellobacter
asv_001660	-0.000794223397092168	RGB	Aug12	HN	0.000794223397092168	6	1	1	Pajaroellobacter
asv_001660	-0.000511034831351559	NGR	Aug12	HN	0.000511034831351559	10	1	1	Pajaroellobacter
asv_001660	-0.000798421856741382	VARI	Aug12	HN	0.000798421856741382	14	1	1	Pajaroellobacter
asv_001660	-0.00107090189409501	MGR	Aug12	HN	0.00107090189409501	7	1	1	Pajaroellobacter
asv_001660	-0.000418353624650375	GLI	Aug12	HN	0.000418353624650375	6	1	1	Pajaroellobacter
asv_001660	-0.000313281233217016	ExG	Aug22	HN	0.000313281233217016	22	1	1	Pajaroellobacter
asv_001660	-0.000436994852879259	MGR	Aug22	HN	0.000436994852879259	34	1	1	Pajaroellobacter
asv_001660	-0.00021289614368165	NGR	Aug22	HN	0.00021289614368165	33	1	1	Pajaroellobacter
asv_001660	-0.000403853314189496	RGB	Aug22	HN	0.000403853314189496	24	1	1	Pajaroellobacter
asv_001660	-0.000607784324072496	ExG	Aug12	HN	0.000607784324072496	5	1	1	Pajaroellobacter
asv_001660	-0.000235413316237666	GLI	Aug22	HN	0.000235413316237666	21	1	1	Pajaroellobacter
asv_001661	-0.00684691028655809	VEG	Aug12	HN	0.00684691028655809	20	1	1	Knoellia-Lapillicoccus
asv_001661	0.000454274004756974	ExG	Aug12	HN	0.000454274004756974	36	1	1	Knoellia-Lapillicoccus
asv_001661	-0.0890326169451991	Woebbecke	Aug12	HN	0.0890326169451991	14	1	1	Knoellia-Lapillicoccus
asv_001663	0.000429977081202265	NGR	Aug12	HN	0.000429977081202265	35	1	1	Pseudomonas sp 1
asv_001663	0.000720289393113458	VARI	Aug12	HN	0.000720289393113458	33	1	1	Pseudomonas sp 1
asv_001663	0.000889027529120236	MGR	Aug12	HN	0.000889027529120236	34	1	1	Pseudomonas sp 1
asv_001664	-0.00546528766305595	VEG	Sept5	HN	0.00546528766305595	36	1	1	Mucilaginibacter gossypii
asv_001695	-0.00706125530816788	VEG	Aug12	HN	0.00706125530816788	14	1	1	Galbitalea
asv_001695	-0.0120858025961204	VEG	Aug22	HN	0.0120858025961204	4	1	1	Galbitalea
asv_001695	-0.00651282631086339	VEG	Sept5	HN	0.00651282631086339	15	1	1	Galbitalea
asv_001705	0.000533477659907778	MGR	Aug22	HN	0.000533477659907778	9	1	1	Pseudomonas parafulva
asv_001705	0.000387652227989591	ExG	Aug22	HN	0.000387652227989591	8	1	1	Pseudomonas parafulva
asv_001705	0.000510754121496377	RGB	Aug22	HN	0.000510754121496377	8	1	1	Pseudomonas parafulva
asv_001705	0.000260483854484241	NGR	Aug22	HN	0.000260483854484241	10	1	1	Pseudomonas parafulva
asv_001705	0.000352137004982766	VARI	Aug22	HN	0.000352137004982766	12	1	1	Pseudomonas parafulva
asv_001705	0.000286090188349519	GLI	Aug22	HN	0.000286090188349519	7	1	1	Pseudomonas parafulva
asv_001705	-0.105338594903606	Woebbecke	Aug22	HN	0.105338594903606	3	1	1	Pseudomonas parafulva
asv_001759	0.00880910300169896	VEG	Aug22	HN	0.00880910300169896	29	1	1	Chitinophaga ginsengihumi
asv_001796	0.000634833272810789	RGB	Aug12	HN	0.000634833272810789	25	1	1	Skermanella
asv_001796	0.000468758797778741	ExG	Aug12	HN	0.000468758797778741	27	1	1	Skermanella
asv_001796	0.000323320144864279	GLI	Aug12	HN	0.000323320144864279	29	1	1	Skermanella
asv_001820	0.00701498988132315	VEG	Sept5	HN	0.00701498988132315	6	1	1	Amycolatopsis mediterranei
asv_001822	-0.000918825423633434	MGR	Aug12	HN	0.000918825423633434	30	1	1	Skermanella
asv_001822	-0.000603937138561553	RGB	Aug12	HN	0.000603937138561553	35	1	1	Skermanella
asv_001822	-0.000433520641621093	NGR	Aug12	HN	0.000433520641621093	32	1	1	Skermanella
asv_001822	-0.000320477238169931	GLI	Aug12	HN	0.000320477238169931	32	1	1	Skermanella
asv_001822	-0.000733860410683186	VARI	Aug12	HN	0.000733860410683186	28	1	1	Skermanella
asv_001830	0.00589485071080559	VEG	Sept5	HN	0.00589485071080559	25	1	1	Rhizobium daejeonense
asv_001860	0.00665557627191366	VEG	Aug12	HN	0.00665557627191366	29	1	1	Dyadobacter fermentans 1
asv_001913	-0.0108068271330628	VEG	Aug22	HN	0.0108068271330628	7	1	1	Nocardioides
asv_001913	-0.0068221709795988	VEG	Aug12	HN	0.0068221709795988	23	1	1	Nocardioides
asv_001918	0.000509719731024126	NGR	Aug12	HN	0.000509719731024126	11	1	1	Catenulispora acidiphila
asv_001918	0.000832615325853113	VARI	Aug12	HN	0.000832615325853113	10	1	1	Catenulispora acidiphila
asv_001918	0.000484479999301446	ExG	Aug12	HN	0.000484479999301446	23	1	1	Catenulispora acidiphila
asv_001918	-0.0413261864770409	Woebbecke	Sept5	HN	0.0413261864770409	3	1	1	Catenulispora acidiphila
asv_001918	0.000333273104656798	ExG	Aug22	HN	0.000333273104656798	17	1	1	Catenulispora acidiphila
asv_001918	0.000254733886963578	GLI	Aug22	HN	0.000254733886963578	13	1	1	Catenulispora acidiphila
asv_001918	0.000564483229655895	MGR	Aug22	HN	0.000564483229655895	5	1	1	Catenulispora acidiphila
asv_001918	0.000419791355324084	RGB	Aug22	HN	0.000419791355324084	18	1	1	Catenulispora acidiphila
asv_001918	0.00033805281311155	GLI	Aug12	HN	0.00033805281311155	22	1	1	Catenulispora acidiphila
asv_001918	0.000634266851297139	RGB	Aug12	HN	0.000634266851297139	26	1	1	Catenulispora acidiphila
asv_001918	0.000366310692024679	VARI	Aug22	HN	0.000366310692024679	7	1	1	Catenulispora acidiphila
asv_001918	-0.112812932831318	Woebbecke	Aug22	HN	0.112812932831318	2	1	1	Catenulispora acidiphila
asv_001918	0.00106598427093639	MGR	Aug12	HN	0.00106598427093639	10	1	1	Catenulispora acidiphila
asv_001918	0.000273267110039882	NGR	Aug22	HN	0.000273267110039882	5	1	1	Catenulispora acidiphila
asv_001923	-0.0785436366019008	Woebbecke	Aug12	HN	0.0785436366019008	32	1	1	f_A21b
asv_001936	0.0293867747580933	Woebbecke	Sept5	HN	0.0293867747580933	32	1	1	Cellulomonas aerilata
asv_001957	0.0326429301211803	Woebbecke	Sept5	HN	0.0326429301211803	22	1	1	Dyadobacter fermentans 1
asv_002079	-0.00998373384038574	VEG	Aug22	HN	0.00998373384038574	12	1	1	Galbitalea
asv_002266	0.000302371497611283	ExG	Aug22	HN	0.000302371497611283	27	1	1	Sphingomonas crusticola
asv_002266	0.000229235036069093	GLI	Aug22	HN	0.000229235036069093	23	1	1	Sphingomonas crusticola
asv_002266	0.000390238819924464	RGB	Aug22	HN	0.000390238819924464	30	1	1	Sphingomonas crusticola
asv_002271	0.00887051269069969	VEG	Aug22	HN	0.00887051269069969	27	1	1	Nocardioides
asv_002282	0.000454347775286197	NGR	Aug12	HN	0.000454347775286197	26	1	1	Conexibacter
asv_002282	0.000746691574820871	VARI	Aug12	HN	0.000746691574820871	21	1	1	Conexibacter
asv_002282	0.000954282851677902	MGR	Aug12	HN	0.000954282851677902	23	1	1	Conexibacter
asv_002318	0.081454743371469	Woebbecke	Aug12	HN	0.081454743371469	27	1	1	Microbacterium testaceum
asv_002381	-0.000462902620342613	ExG	Aug12	HN	0.000462902620342613	31	1	1	f_Sphingomonadaceae Unknown Genus
asv_002381	-0.000324878626434341	GLI	Aug12	HN	0.000324878626434341	27	1	1	f_Sphingomonadaceae Unknown Genus
asv_002381	-0.000623684310789183	RGB	Aug12	HN	0.000623684310789183	28	1	1	f_Sphingomonadaceae Unknown Genus
asv_002438	0.000229416219218935	NGR	Aug22	HN	0.000229416219218935	23	1	1	f_Vicinamibacteraceae
asv_002438	0.000318520134092695	VARI	Aug22	HN	0.000318520134092695	25	1	1	f_Vicinamibacteraceae
asv_002438	0.000463376246040841	MGR	Aug22	HN	0.000463376246040841	26	1	1	f_Vicinamibacteraceae
asv_002443	-0.0361899800761477	Woebbecke	Sept5	HN	0.0361899800761477	12	1	1	Niastella
asv_002443	0.000419309042327493	RGB	Aug22	HN	0.000419309042327493	19	1	1	Niastella
asv_002443	-0.0776749007457232	Woebbecke	Aug22	HN	0.0776749007457232	22	1	1	Niastella
asv_002443	0.00023390468218979	GLI	Aug22	HN	0.00023390468218979	22	1	1	Niastella
asv_002443	0.000306275788684352	VARI	Aug22	HN	0.000306275788684352	31	1	1	Niastella
asv_002443	0.000466832213101357	MGR	Aug22	HN	0.000466832213101357	22	1	1	Niastella
asv_002443	0.000323695787020667	ExG	Aug22	HN	0.000323695787020667	20	1	1	Niastella
asv_002443	0.000230271825424638	NGR	Aug22	HN	0.000230271825424638	22	1	1	Niastella
asv_002456	-0.00637347468853742	VEG	Sept5	HN	0.00637347468853742	17	1	1	Rhodoplanes
asv_002469	1.4734245894371e-05	MGR	Sept5	HN	1.4734245894371e-05	15	1	1	Stenotrophomonas maltophilia
asv_002469	0.000112564473435691	VARI	Sept5	HN	0.000112564473435691	8	1	1	Stenotrophomonas maltophilia
asv_002469	7.7679587771875e-06	NGR	Sept5	HN	7.7679587771875e-06	15	1	1	Stenotrophomonas maltophilia
asv_002484	3.49939825939522e-10	GLI	Sept5	HN	3.49939825939522e-10	21	1	1	Sphingobacterium siyangense-multivorum
asv_002484	7.32350080395871e-06	NGR	Sept5	HN	7.32350080395871e-06	28	1	1	Sphingobacterium siyangense-multivorum
asv_002484	1.39475756348639e-05	MGR	Sept5	HN	1.39475756348639e-05	27	1	1	Sphingobacterium siyangense-multivorum
asv_002484	9.2297029235092e-05	VARI	Sept5	HN	9.2297029235092e-05	20	1	1	Sphingobacterium siyangense-multivorum
asv_002484	6.36815340210801e-10	RGB	Sept5	HN	6.36815340210801e-10	19	1	1	Sphingobacterium siyangense-multivorum
asv_002484	4.71224178064215e-10	ExG	Sept5	HN	4.71224178064215e-10	20	1	1	Sphingobacterium siyangense-multivorum
asv_002579	-0.000298085919474469	ExG	Aug22	HN	0.000298085919474469	30	1	1	Niabella yanshanensis
asv_002579	-0.000387729142700451	RGB	Aug22	HN	0.000387729142700451	32	1	1	Niabella yanshanensis
asv_002579	-0.000219951101907844	GLI	Aug22	HN	0.000219951101907844	27	1	1	Niabella yanshanensis
asv_002617	-0.000300029948402376	ExG	Aug22	HN	0.000300029948402376	29	1	1	Niabella yanshanensis
asv_002617	-0.000397820451372148	RGB	Aug22	HN	0.000397820451372148	26	1	1	Niabella yanshanensis
asv_002617	-0.000221242458118688	GLI	Aug22	HN	0.000221242458118688	25	1	1	Niabella yanshanensis
asv_002675	0.0776223792798066	Woebbecke	Aug22	HN	0.0776223792798066	23	1	1	f_Sphingomonadaceae Unknown Genus
asv_002821	0.0782537392990354	Woebbecke	Aug12	HN	0.0782537392990354	33	1	1	RB41 sp 1
asv_002821	0.0857335419266553	Woebbecke	Aug22	HN	0.0857335419266553	13	1	1	RB41 sp 1
asv_002854	-0.0843082066999096	Woebbecke	Aug12	HN	0.0843082066999096	21	1	1	Mucilaginibacter ximonensis
asv_002854	0.000507937364899281	ExG	Aug12	HN	0.000507937364899281	18	1	1	Mucilaginibacter ximonensis
asv_002854	0.000302728881503317	ExG	Aug22	HN	0.000302728881503317	25	1	1	Mucilaginibacter ximonensis
asv_002854	0.000344616809909954	GLI	Aug12	HN	0.000344616809909954	21	1	1	Mucilaginibacter ximonensis
asv_002854	0.000211991030530702	GLI	Aug22	HN	0.000211991030530702	35	1	1	Mucilaginibacter ximonensis
asv_002854	-0.0128690378775061	VEG	Aug22	HN	0.0128690378775061	2	1	1	Mucilaginibacter ximonensis
asv_002854	-0.00554517424994901	VEG	Sept5	HN	0.00554517424994901	34	1	1	Mucilaginibacter ximonensis
asv_002854	0.000662751066183258	RGB	Aug12	HN	0.000662751066183258	18	1	1	Mucilaginibacter ximonensis
asv_002854	0.000383296025017443	RGB	Aug22	HN	0.000383296025017443	35	1	1	Mucilaginibacter ximonensis
asv_002859	0.0769210703128187	Woebbecke	Aug22	HN	0.0769210703128187	26	1	1	Salmonella bongori
asv_002897	0.00894739549788407	VEG	Aug22	HN	0.00894739549788407	25	1	1	Nocardioides
asv_003021	0.073725028203916	Woebbecke	Aug22	HN	0.073725028203916	28	1	1	Flavobacterium anatoliense
asv_003021	0.00667243511265609	VEG	Aug12	HN	0.00667243511265609	28	1	1	Flavobacterium anatoliense
asv_003127	0.00980816970409744	VEG	Aug22	HN	0.00980816970409744	13	1	1	Candidatus Nitrocosmicus oleophilus
asv_003150	-0.0854046875280695	Woebbecke	Aug12	HN	0.0854046875280695	19	1	1	Chitinophaga polysaccharea
asv_003166	0.00903520875199466	VEG	Aug22	HN	0.00903520875199466	24	1	1	Salmonella sp 1
asv_003241	0.005908147762014	VEG	Sept5	HN	0.005908147762014	24	1	1	Rhizobium phaseoli-multihospitium-favelukesii
asv_003275	-0.0304821048823231	Woebbecke	Sept5	HN	0.0304821048823231	26	1	1	Bacillus anthracis
asv_003330	-0.0292104808322578	Woebbecke	Sept5	HN	0.0292104808322578	33	1	1	Pedobacter agri
asv_003330	-0.0789338369253012	Woebbecke	Aug22	HN	0.0789338369253012	20	1	1	Pedobacter agri
asv_004295	-0.0719630329540133	Woebbecke	Aug22	HN	0.0719630329540133	33	1	1	Catenulispora acidiphila
asv_004433	-0.00844256267691313	VEG	Aug22	HN	0.00844256267691313	34	1	1	Sphingomonas crusticola
asv_000001	0.000238233650207238	ExG	Sept5	LN	0.000238233650207238	20	1	1	Ralstonia pickettii
asv_000001	0.000396344212319015	NGR	Sept5	LN	0.000396344212319015	12	1	1	Ralstonia pickettii
asv_000001	0.000182319476648058	GLI	Sept5	LN	0.000182319476648058	20	1	1	Ralstonia pickettii
asv_000001	0.000314153485758969	RGB	Sept5	LN	0.000314153485758969	23	1	1	Ralstonia pickettii
asv_000001	0.000773296070235987	VARI	Sept5	LN	0.000773296070235987	14	1	1	Ralstonia pickettii
asv_000001	0.000786309739238147	MGR	Sept5	LN	0.000786309739238147	11	1	1	Ralstonia pickettii
asv_000013	-0.000689436282994836	MGR	Sept5	LN	0.000689436282994836	31	1	1	Sphingobium herbicidovorans 1
asv_000013	-0.000200190841722042	GLI	Sept5	LN	0.000200190841722042	6	1	1	Sphingobium herbicidovorans 1
asv_000013	-0.000263542736212595	ExG	Sept5	LN	0.000263542736212595	9	1	1	Sphingobium herbicidovorans 1
asv_000013	-0.000358773728773142	RGB	Sept5	LN	0.000358773728773142	7	1	1	Sphingobium herbicidovorans 1
asv_000013	-0.000347746501772227	NGR	Sept5	LN	0.000347746501772227	34	1	1	Sphingobium herbicidovorans 1
asv_000022	-0.000346192064069881	RGB	Sept5	LN	0.000346192064069881	10	1	1	Sphingobium herbicidovorans 1
